game_id,game_date,season,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,epa_mean,epa_sum,cpoe_mean,success_mean,complete_pass_sum,incomplete_pass_sum,interception_sum,pass_touchdown_sum,sack_sum,yards_gained_sum,air_yards_mean,air_yards_sum,yards_after_catch_sum,qb_hit_sum,qb_scramble_sum,pass_attempt_sum,attempts,completions,completion_pct,yards_per_attempt,air_yards_per_attempt,epa_per_play,success_rate,td_rate,int_rate,sack_rate,qb_epa_context_impact,cpoe_context_impact,success_context_impact,epa_per_play_ctx_adj,success_rate_ctx_adj,base_epa,opp_adj_epa,opp_adj_cpoe,opp_adj_success_rate,defense_quality,opp_adj_base_epa,opp_adj_base_epa_kalman,leaf_rating,opp_adj_base_epa_uncertainty,game_number
2016_04_DEN_TB,2016-10-02,2016,4,00-0031503,J.Winston,TB,DEN,-0.40610456,-16.244183,40,-0.40610456,-16.244183,-5.604376,0.275,17.0,16.0,2.0,0.0,5.0,143.0,12.6285715,442.0,11.0,16.0,0.0,40.0,40.0,17.0,0.425,3.575,11.05,-0.40610456,0.275,0.0,0.05,0.125,-0.06142412406302726,0.8989871906037454,0.4203996815440595,-0.3446804406037208,-0.145399675583595,-0.3446804406037208,-0.3744510375096869,-2.810750633925801,-0.11641448229771251,0.03165352715706117,-0.3130269134466596,-0.08731756372771826,0.014731268351894169,0.3130367869352319,4
2016_05_TB_CAR,2016-10-10,2016,5,00-0031503,J.Winston,TB,CAR,0.14912537,4.9211373,33,0.14912537,4.9211373,2.8516626,0.4848485,18.0,12.0,0.0,1.0,2.0,204.0,11.6,348.0,55.0,3.0,0.0,33.0,33.0,18.0,0.54545456,6.181818,10.545455,0.14912537,0.4848485,0.030303031,0.0,0.060606062,0.07789483108541324,1.4850735466066507,0.4410780705499859,0.07123053631761715,0.043770428748109824,0.07123053631761715,0.04934088522030124,1.2500038818983195,0.027076629992073886,-0.09978448218272916,-0.028553945865112007,-0.07733647904843607,0.014731268351894169,0.28625617089377214,5
2016_07_TB_SF,2016-10-23,2016,7,00-0031503,J.Winston,TB,SF,0.47761437,15.28366,32,0.47761437,15.28366,14.51085,0.59375,21.0,8.0,1.0,3.0,2.0,264.0,8.666667,260.0,121.0,8.0,0.0,32.0,32.0,21.0,0.65625,8.25,8.125,0.47761437,0.59375,0.09375,0.03125,0.0625,0.07175093866002213,1.6978340877548668,0.4441086893700795,0.40586343430865157,0.14964131062992048,0.40586343430865157,0.4216791921613535,12.799835207645609,0.12504323525568545,-0.05593518080732021,0.3499282535013314,-0.01483868730563756,0.014731268351894169,0.265646478710288,6
2016_08_OAK_TB,2016-10-30,2016,8,00-0031503,J.Winston,TB,LV,0.023641894,0.82746625,35,0.023641894,0.82746625,-6.8225985,0.37142858,16.0,16.0,0.0,2.0,2.0,170.0,12.5,400.0,65.0,7.0,0.0,35.0,35.0,16.0,0.45714286,4.857143,11.428572,0.023641894,0.37142858,0.057142857,0.0,0.057142857,-0.001652162110891821,0.6079925587489895,0.44033889134612364,0.025294055751052383,-0.06891031225409788,0.025294055751052383,-0.06642739295739856,-7.154915894909147,-0.10060314480564142,-0.09006928659755913,-0.06477523084650674,-0.02126736439681325,0.014731268351894169,0.24921364500563523,7
2016_09_ATL_TB,2016-11-03,2016,9,00-0031503,J.Winston,TB,ATL,0.3505675,13.6721325,39,0.3505675,13.6721325,1.3896832,0.53846157,23.0,14.0,0.0,3.0,2.0,251.0,9.405405,348.0,105.0,6.0,0.0,39.0,39.0,23.0,0.5897436,6.4358974,8.923077,0.3505675,0.53846157,0.07692308,0.0,0.051282052,0.003643338046116602,1.5334969875822821,0.45179881420168627,0.3469241518163254,0.08666275176968824,0.3469241518163254,0.3154409094521522,1.1271770553972662,0.09211855462438379,-0.035126580410289834,0.3117975714060356,0.01710766268395481,0.014731268351894169,0.2357654385621829,8
2016_10_CHI_TB,2016-11-13,2016,10,00-0031503,J.Winston,TB,CHI,0.3033829,11.225167,37,0.3033829,11.225167,6.438634,0.5135135,23.0,9.0,1.0,2.0,4.0,280.0,8.545455,282.0,67.0,6.0,0.0,37.0,37.0,23.0,0.6216216,7.5675673,7.6216216,0.3033829,0.5135135,0.054054055,0.027027028,0.10810811,0.08968748067372136,2.7238977789819945,0.44430375303670144,0.2136954226637573,0.06920975242213034,0.2136954226637573,0.2194026914823678,2.74846628564846,0.0302181594957599,-0.08398021185511086,0.12971521080864645,0.02887587976179363,0.014731268351894169,0.2245390261436381,9
2016_11_TB_KC,2016-11-20,2016,11,00-0031503,J.Winston,TB,KC,0.41515332,16.606133,40,0.41515332,16.606133,4.8099966,0.55,24.0,15.0,0.0,1.0,1.0,326.0,11.256411,439.0,109.0,5.0,0.0,40.0,40.0,24.0,0.6,8.15,10.975,0.41515332,0.55,0.025,0.0,0.025,0.04085974882161052,0.7622783881341374,0.43596394424512497,0.3742935757824239,0.11403606767580399,0.3742935757824239,0.4395421248581086,1.3405888623588713,0.09995325615971717,0.024388800254074205,0.3986823760364981,0.06431581397641772,0.014731268351894169,0.21502028641995646,10
2016_12_SEA_TB,2016-11-27,2016,12,00-0031503,J.Winston,TB,SEA,0.2486776,6.9629726,28,0.2486776,6.9629726,17.544971,0.5714286,21.0,6.0,1.0,2.0,0.0,220.0,11.857142,332.0,61.0,3.0,0.0,28.0,28.0,21.0,0.75,7.857143,11.857142,0.2486776,0.5714286,0.071428575,0.035714287,0.0,0.10424604841030861,2.7266686766806507,0.46942175058851204,0.1444315480395434,0.10200684638490715,0.1444315480395434,0.23612317244701772,16.966491749769236,0.1245597226876119,-0.012554424002834267,0.13187712403670912,0.07030766286446799,0.014731268351894169,0.20684815209902435,11
2016_13_TB_SD,2016-12-04,2016,13,00-0031503,J.Winston,TB,LAC,0.3297341,10.551491,32,0.3297341,10.551491,6.961984,0.625,20.0,9.0,1.0,1.0,1.0,270.0,9.3,279.0,110.0,5.0,0.0,32.0,32.0,20.0,0.625,8.4375,8.71875,0.3297341,0.625,0.03125,0.03125,0.03125,0.062006218051819356,1.8286667638630796,0.4532900032694362,0.26772786893853706,0.1717099967305638,0.26772786893853706,0.36840750885518625,10.305672411752042,0.21797957315791272,0.03867342186482982,0.30640129080336687,0.08983587975905805,0.014731268351894169,0.19976040626970692,12
2016_14_NO_TB,2016-12-11,2016,14,00-0031503,J.Winston,TB,NO,0.10215887,2.8604484,28,0.10215887,2.8604484,0.42913452,0.53571427,16.0,10.0,0.0,0.0,2.0,166.0,10.346154,269.0,47.0,5.0,0.0,28.0,28.0,16.0,0.5714286,5.928571,9.607142,0.10215887,0.53571427,0.0,0.0,0.071428575,0.044510456226949276,2.5347193633613947,0.4553104112063382,0.0576484105957703,0.08040385747804901,0.0576484105957703,0.05677632093999486,0.33028332798783666,0.0686951854955376,-0.045382545882724716,0.012265864713045582,0.08381180712167093,0.014731268351894169,0.19356124756068055,13
2016_15_TB_DAL,2016-12-18,2016,15,00-0031503,J.Winston,TB,DAL,-0.07879209,-3.0728915,39,-0.07879209,-3.0728915,-6.636157,0.3846154,17.0,15.0,3.0,2.0,4.0,224.0,13.942857,488.0,55.0,9.0,0.0,39.0,39.0,17.0,0.43589744,5.74359,12.51282,-0.07879209,0.3846154,0.051282052,0.07692308,0.102564104,0.02016815431449616,-0.4888181695656618,0.4424242580895981,-0.09896024204824173,-0.05780886659675449,-0.09896024204824173,-0.22819776286287852,-11.448262345351075,-0.0962753754808105,-0.14940567512913294,-0.24836591717737466,0.059449849686687636,0.014731268351894169,0.18810099281076634,14
2016_16_TB_NO,2016-12-24,2016,16,00-0031503,J.Winston,TB,NO,0.18965955,7.017403,37,0.18965955,7.017403,2.9821284,0.5675676,23.0,10.0,2.0,2.0,2.0,260.0,9.828571,344.0,109.0,4.0,0.0,37.0,37.0,23.0,0.6216216,7.027027,9.2972975,0.18965955,0.5675676,0.054054055,0.054054055,0.054054055,0.0383361113526814,-0.6147308508239224,0.46234425926896905,0.15132343943333698,0.10522332762983466,0.15132343943333698,0.14427700490329365,2.883277191808866,0.1005485037099541,-0.045382545882724716,0.10594089355061226,0.06268636644460844,0.014731268351894169,0.1832628903337655,15
2016_17_CAR_TB,2017-01-01,2016,17,00-0031503,J.Winston,TB,CAR,-0.2839143,-10.788743,38,-0.2839143,-10.788743,-4.713702,0.34210527,20.0,14.0,1.0,1.0,3.0,188.0,7.6571426,268.0,86.0,6.0,0.0,38.0,38.0,20.0,0.5263158,4.9473686,7.0526314,-0.2839143,0.34210527,0.02631579,0.02631579,0.078947365,0.06566741205068904,2.485579271116312,0.45998271845378436,-0.3495817098698266,-0.11787744902171648,-0.3495817098698266,-0.38369878000186675,-6.315360955748165,-0.11566659987395395,-0.09978448218272916,-0.4493661920525558,0.0286958159970667,0.014731268351894169,0.178954275614388,16
2017_02_CHI_TB,2017-09-17,2017,2,00-0031503,J.Winston,TB,CHI,0.24563232,7.8602343,32,0.0767083,2.4546657,3.539491,0.5,18.0,12.0,0.0,1.0,2.0,194.0,12.3,369.0,41.0,6.0,0.0,32.0,32.0,18.0,0.5625,6.0625,11.53125,0.24563232,0.5,0.03125,0.0,0.0625,0.10540602700067823,2.0935152700777753,0.4612481053691984,0.14022629364179306,0.03875189463080159,0.14022629364179306,0.16165210878736047,-0.15067669492710145,0.016704654036928113,-0.08398021185511086,0.05624608178668222,0.030446710335663544,0.014731268351894169,0.17510047459952202,17
2017_03_TB_MIN,2017-09-24,2017,3,00-0031503,J.Winston,TB,MIN,-0.008813728,-0.37017655,42,-0.008813728,-0.37017655,7.8466277,0.5714286,28.0,9.0,3.0,2.0,2.0,316.0,11.45,458.0,75.0,5.0,0.0,42.0,42.0,28.0,0.6666667,7.5238094,10.904762,-0.008813728,0.5714286,0.04761905,0.071428575,0.04761905,0.0335235191267763,-1.190443101905827,0.47440830635114956,-0.042337246773842416,0.09702029062226963,-0.042337246773842416,-0.025002678048746178,7.19002128967864,0.14227197129139907,-0.01618895040168006,-0.058526197175522474,0.02501349620705768,0.014731268351894169,0.17164049949670537,18
2017_04_NYG_TB,2017-10-01,2017,4,00-0031503,J.Winston,TB,NYG,0.14823894,5.929558,40,0.14823894,5.929558,-2.482956,0.45,22.0,16.0,0.0,3.0,1.0,323.0,9.394737,357.0,191.0,3.0,0.0,40.0,40.0,22.0,0.55,8.075,8.925,0.14823894,0.45,0.075,0.0,0.025,0.06318480978394117,2.1174859329977522,0.4723343595993567,0.08505413224315081,-0.022334371520285667,0.08505413224315081,0.07974598897922627,-3.4310756821902455,-0.010723386375209143,-0.0684929530478657,0.016561179195285103,0.02451592125073793,0.014731268351894169,0.16852394562158043,19
2017_05_NE_TB,2017-10-05,2017,5,00-0031503,J.Winston,TB,NE,0.0051719793,0.24825501,48,0.0051719793,0.24825501,-0.14426032,0.5,26.0,20.0,0.0,1.0,2.0,319.0,11.76087,541.0,105.0,5.0,0.0,48.0,48.0,26.0,0.5416667,6.6458335,11.270833,0.0051719793,0.5,0.020833334,0.0,0.041666668,0.05442635251751119,1.6729995017607366,0.46544614244956745,-0.049254373205657544,0.034553857550432554,-0.049254373205657544,-0.11725292664170497,-3.741271689695298,0.03279715746450851,-0.12242490595355862,-0.17167927915921616,0.013348868647549394,0.014731268351894169,0.16570871212455968,20
2017_06_TB_ARI,2017-10-15,2017,6,00-0031503,J.Winston,TB,ARI,-0.07265593,-0.72655934,10,-0.07265593,-0.72655934,-7.790226,0.4,5.0,5.0,0.0,0.0,0.0,61.0,11.6,116.0,16.0,2.0,0.0,10.0,10.0,5.0,0.5,6.1,11.6,-0.07265593,0.4,0.0,0.0,0.0,-0.026975346551521652,-0.7450274138460222,0.45020967698770586,-0.0456805845636288,-0.05020967102724139,-0.0456805845636288,-0.1452733976236384,-8.171226299386948,-0.07984981149453735,-0.07261746650848792,-0.11829805107211674,0.006084567055223413,0.014731268351894169,0.16315929977378632,21
2017_07_TB_BUF,2017-10-22,2017,7,00-0031503,J.Winston,TB,BUF,0.4642092,20.889414,45,0.36209124,16.294106,11.447397,0.62222224,32.0,11.0,1.0,3.0,1.0,378.0,10.431818,459.0,141.0,6.0,0.0,45.0,45.0,32.0,0.7111111,8.4,10.2,0.4642092,0.62222224,0.06666667,0.022222223,0.022222223,0.07545288769300328,1.729592801378031,0.4514425145355165,0.3887563112587179,0.170779730204016,0.3887563112587179,0.48450811801725924,10.020220506429725,0.18876462096919855,0.020298919065538018,0.40905523032425595,0.02769437315561668,0.014731268351894169,0.1608455205130528,22
2017_08_CAR_TB,2017-10-29,2017,8,00-0031503,J.Winston,TB,CAR,-0.406163,-16.652683,41,-0.406163,-16.652683,-4.396421,0.3902439,21.0,15.0,2.0,0.0,3.0,194.0,10.552631,401.0,65.0,7.0,0.0,41.0,41.0,21.0,0.5121951,4.731707,9.780488,-0.406163,0.3902439,0.0,0.048780486,0.07317073,-0.008587203638132038,0.27654504167307686,0.43360761429085226,-0.3975758033828183,-0.04336372638954611,-0.3975758033828183,-0.5059474892036795,-5.998079709562862,-0.06752798140471566,-0.09978448218272916,-0.49736028556554746,0.0002694760638638771,0.014731268351894169,0.15874150581446653,23
2017_09_TB_NO,2017-11-05,2017,9,00-0031503,J.Winston,TB,NO,-0.2546999,-3.8204985,15,-0.2546999,-3.8204985,-11.139054,0.33333334,7.0,6.0,0.0,0.0,2.0,55.0,10.307693,134.0,36.0,3.0,0.0,15.0,15.0,7.0,0.46666667,3.6666667,8.933333,-0.2546999,0.33333334,0.0,0.0,0.13333334,0.03006054093143865,-1.0975100347737614,0.4568631093761045,-0.284760426776623,-0.12352976610866373,-0.284760426776623,-0.30008243172790905,-11.237905488321138,-0.1336857399214088,-0.045382545882724716,-0.3301429726593477,-0.0165745588839203,0.014731268351894169,0.15682493515237833,24
2017_13_TB_GB,2017-12-03,2017,13,00-0031503,J.Winston,TB,GB,0.014325805,0.5587064,39,0.014325805,0.5587064,6.6438093,0.43589744,21.0,11.0,0.0,2.0,7.0,230.0,8.6875,278.0,133.0,12.0,0.0,39.0,39.0,21.0,0.53846157,5.8974357,7.1282053,0.014325805,0.43589744,0.051282052,0.0,0.17948718,0.04420399253583835,0.4435211243813387,0.43573957731146035,-0.029878187527426943,0.0001578624067861134,-0.029878187527426943,0.009526432094518294,4.417881330428935,-0.005955563439100697,-0.004799372913893114,-0.03467756044132006,-0.017476964253310936,0.014731268351894169,0.15507642888823156,25
2017_14_DET_TB,2017-12-10,2017,14,00-0031503,J.Winston,TB,DET,0.033204284,1.3613757,41,-0.089380264,-3.6645908,7.8061204,0.5609756,26.0,10.0,2.0,2.0,3.0,267.0,8.5,323.0,123.0,8.0,0.0,41.0,41.0,26.0,0.63414633,6.512195,7.878049,0.033204284,0.5609756,0.048780486,0.048780486,0.07317073,0.08868629322847871,1.291490277058525,0.48016466372524125,-0.055482009663195886,0.08081094748462814,-0.055482009663195886,0.08552738535826375,8.939916669477821,0.14784415248616034,0.05232310179298093,-0.003158907870214958,-0.016777860136169703,0.014731268351894169,0.15347906551078447,26
2017_15_ATL_TB,2017-12-18,2017,15,00-0031503,J.Winston,TB,ATL,0.437249,16.178213,37,0.437249,16.178213,20.955942,0.5945946,27.0,8.0,0.0,3.0,2.0,289.0,9.514286,333.0,75.0,5.0,0.0,37.0,37.0,27.0,0.7297297,7.810811,9.0,0.437249,0.5945946,0.08108108,0.0,0.054054055,0.06980824769973419,1.4848312420042926,0.4750021581412068,0.3674407571411166,0.11959243967526051,0.3674407571411166,0.402122424430561,20.69343596271538,0.14825158646947656,-0.035126580410289834,0.3323141767308268,-5.5813275580601784e-05,0.014731268351894169,0.15201799402832217,27
2017_16_TB_CAR,2017-12-24,2017,16,00-0031503,J.Winston,TB,CAR,0.27324745,9.017166,33,0.27324745,9.017166,23.89143,0.4848485,21.0,6.0,0.0,1.0,6.0,326.0,12.518518,338.0,125.0,6.0,0.0,33.0,33.0,21.0,0.6363636,9.878788,10.242424,0.27324745,0.4848485,0.030303031,0.0,0.18181819,0.053990387876774945,1.3564030586933506,0.42134058573516103,0.2192570627133587,0.06350791356293467,0.2192570627133587,0.1734629684074045,22.289771147218143,0.027076629992073886,-0.09978448218272916,0.11947258053062954,0.005569445386581477,0.014731268351894169,0.15068011994812933,28
2017_17_NO_TB,2017-12-31,2017,17,00-0031503,J.Winston,TB,NO,0.17204803,9.290594,54,0.17204803,9.290594,-2.7435522,0.5,28.0,20.0,3.0,1.0,2.0,347.0,11.490196,586.0,137.0,4.0,0.0,54.0,54.0,28.0,0.5185185,6.4259257,10.851851,0.17204803,0.5,0.018518519,0.055555556,0.037037037,0.06919010381403895,1.6434553794539493,0.47012105262668763,0.10285792846974401,0.02987894737331237,0.10285792846974401,0.12666548640105824,-2.842403397867037,0.032980916811150396,-0.045382545882724716,0.057475382587019286,0.007972649965858128,0.014731268351894169,0.1494538487310792,29
2018_04_TB_CHI,2018-09-30,2018,4,00-0031503,J.Winston,TB,CHI,0.086751506,1.9085331,22,0.086751506,1.9085331,12.386701,0.54545456,16.0,2.0,2.0,1.0,2.0,134.0,8.5,170.0,29.0,3.0,0.0,22.0,22.0,16.0,0.72727275,6.090909,7.7272725,0.086751506,0.54545456,0.045454547,0.09090909,0.09090909,-0.11728869606480777,-0.6095210995393927,0.4429416548572785,0.20404020179734408,0.10251290685307918,0.20404020179734408,0.0027712938774254597,8.696532997074241,0.06215921574728578,-0.08398021185511086,0.12005998994223323,0.013084374767133169,0.014731268351894169,0.14832887455186014,30
2018_06_TB_ATL,2018-10-14,2018,6,00-0031503,J.Winston,TB,ATL,0.3039416,13.373431,44,0.3039416,13.373431,12.331429,0.5681818,30.0,9.0,2.0,4.0,2.0,389.0,11.146341,457.0,131.0,4.0,0.0,44.0,44.0,30.0,0.6818182,8.840909,10.386364,0.3039416,0.5681818,0.09090909,0.045454547,0.045454547,0.05723205768092873,-0.41840402795419573,0.47188053664003377,0.24670954979435203,0.09630127612318035,0.24670954979435203,0.26881502706499094,12.06892233661675,0.12183880141622339,-0.035126580410289834,0.2115829693840622,0.022011237806579306,0.014731268351894169,0.14729600508039215,31
2018_07_CLE_TB,2018-10-21,2018,7,00-0031503,J.Winston,TB,CLE,-0.10224344,-5.7256327,56,-0.18856618,-10.559706,-1.8984854,0.4642857,32.0,18.0,2.0,0.0,4.0,342.0,10.5,546.0,89.0,8.0,0.0,56.0,56.0,32.0,0.5714286,6.107143,9.75,-0.10224344,0.4642857,0.0,0.035714287,0.071428575,0.09234711956486889,2.348028094788672,0.467128845220877,-0.19459055792794416,-0.002843143707586593,-0.19459055792794416,-0.06494200761335944,-3.640524383961988,0.025019470289311285,0.037301430749715814,-0.15728912717822835,0.014051323162007552,0.014731268351894169,0.14634701513451112,32
2018_08_TB_CIN,2018-10-28,2018,8,00-0031503,J.Winston,TB,CIN,-0.29750636,-11.900254,40,-0.29750636,-11.900254,-8.097607,0.375,18.0,13.0,4.0,1.0,5.0,256.0,12.885715,451.0,79.0,6.0,0.0,40.0,40.0,18.0,0.45,6.4,11.275,-0.29750636,0.375,0.025,0.1,0.125,-0.05547572975652204,-2.5570941857792713,0.39468692994291754,-0.24203063244326128,-0.01968692994291754,-0.24203063244326128,-0.5178310858983575,-9.957035288384441,-0.12557130319840526,-0.22032472369857412,-0.4623553561418354,-0.006846989783190557,0.014731268351894169,0.1454745236495125,33
2018_11_TB_NYG,2018-11-18,2018,11,00-0031503,J.Winston,TB,NYG,1.0275332,16.44053,16,1.0275332,16.44053,15.3362255,0.6875,12.0,3.0,1.0,2.0,0.0,199.0,13.5625,217.0,56.0,1.0,0.0,16.0,16.0,12.0,0.75,12.4375,13.5625,1.0275332,0.6875,0.125,0.0625,0.0,0.02080878059122659,-0.2722572859555182,0.4482441393111205,1.0067243929698697,0.2392558606888795,1.0067243929698697,0.9590402205132305,14.388105760070497,0.2267766255457198,-0.0684929530478657,0.938231439922004,0.03415412434177216,0.014731268351894169,0.1446718896141893,34
2018_12_SF_TB,2018-11-25,2018,12,00-0031503,J.Winston,TB,SF,0.419012,16.341469,39,0.419012,16.341469,13.063782,0.5897436,29.0,9.0,0.0,2.0,1.0,304.0,9.789474,372.0,102.0,6.0,0.0,39.0,39.0,29.0,0.74358976,7.794872,9.538462,0.419012,0.5897436,0.051282052,0.0,0.025641026,0.09922544528284581,2.4363438274283924,0.46454287858369103,0.31978656481465784,0.1252007356130863,0.31978656481465784,0.3630768292901835,11.352766993229105,0.12103684945246279,-0.05593518080732021,0.26385138400733765,0.044017755265769544,0.014731268351894169,0.14393312353974658,35
2018_13_CAR_TB,2018-12-02,2018,13,00-0031503,J.Winston,TB,CAR,0.27284965,9.276888,34,0.27284965,9.276888,1.1402047,0.5,20.0,10.0,0.0,2.0,4.0,220.0,7.8,234.0,98.0,5.0,0.0,34.0,34.0,20.0,0.5882353,6.470588,6.882353,0.27284965,0.5,0.05882353,0.0,0.11764706,0.04655196705655979,1.399095450329153,0.4400517147590203,0.22629768213434293,0.059948285240979726,0.22629768213434293,0.17306516700817354,-0.46145408585985925,0.04222813069397818,-0.09978448218272916,0.12651319995161375,0.04752685552578799,0.014731268351894169,0.14325281173182117,36
2018_14_NO_TB,2018-12-09,2018,14,00-0031503,J.Winston,TB,NO,-0.08547064,-3.589767,42,-0.08547064,-3.589767,-11.065746,0.35714287,18.0,19.0,1.0,2.0,4.0,174.0,12.447369,473.0,47.0,10.0,0.0,42.0,42.0,18.0,0.42857143,4.142857,11.261905,-0.08547064,0.35714287,0.04761905,0.023809524,0.0952381,0.06101595778526479,1.8062172800300966,0.4492058758472152,-0.14648659695448096,-0.09206301018940882,-0.14648659695448096,-0.13085318505194088,-11.164597497293306,-0.10987621753104321,-0.045382545882724716,-0.1918691428372057,0.03743260446430244,0.014731268351894169,0.142626051180467,37
2018_15_TB_BAL,2018-12-16,2018,15,00-0031503,J.Winston,TB,BAL,-0.3497941,-9.094646,26,-0.3497941,-9.094646,-11.722036,0.26923078,13.0,11.0,1.0,0.0,1.0,156.0,10.4,260.0,47.0,3.0,0.0,26.0,26.0,13.0,0.5,6.0,10.0,-0.3497941,0.26923078,0.0,0.03846154,0.03846154,-0.05496092414214831,-2.408981691019495,0.4050666392758474,-0.2948331656520106,-0.13583585629016015,-0.2948331656520106,-0.39615008040304767,-14.750941830867388,-0.17887308393213602,-0.04635599060888873,-0.34118915626089935,0.021596887844966505,0.014731268351894169,0.14204839330751295,38
2018_16_TB_DAL,2018-12-23,2018,16,00-0031503,J.Winston,TB,DAL,0.15898873,8.108425,51,0.15898873,8.108425,4.7607627,0.54901963,34.0,14.0,0.0,1.0,3.0,320.0,10.208333,490.0,128.0,8.0,0.0,51.0,51.0,34.0,0.6666667,6.27451,9.607843,0.15898873,0.54901963,0.019607844,0.0,0.05882353,0.022470766251779156,-0.4261703358075372,0.44832696475165645,0.13651796286752169,0.10069266997200688,0.13651796286752169,0.0095830539901679,-0.05134261802563511,0.0681288677500092,-0.14940567512913294,-0.012887712261611256,0.02016537738755123,0.014731268351894169,0.14151579514394683,39
2018_17_ATL_TB,2018-12-30,2018,17,00-0031503,J.Winston,TB,ATL,0.22516878,8.556414,38,0.22516878,8.556414,4.9950013,0.5263158,22.0,12.0,1.0,4.0,1.0,341.0,11.885715,416.0,89.0,4.0,0.0,38.0,38.0,22.0,0.57894737,8.973684,10.947369,0.22516878,0.5263158,0.10526316,0.02631579,0.02631579,0.100152660000305,2.529302331039492,0.4823028963780047,0.12501611949207325,0.044012911918198894,0.12501611949207325,0.19004219908208841,4.732495124855274,0.07997279694921289,-0.035126580410289834,0.08988953908178343,0.023039679476072293,0.014731268351894169,0.14102457677328686,40
2019_01_SF_TB,2019-09-08,2019,1,00-0031503,J.Winston,TB,SF,-0.5902507,-23.019777,39,-0.6587768,-25.692297,-6.3351173,0.33333334,20.0,13.0,3.0,1.0,3.0,174.0,8.75,315.0,90.0,6.0,0.0,39.0,39.0,20.0,0.51282054,4.4615383,8.076923,-0.5902507,0.33333334,0.025641026,0.07692308,0.07692308,-0.00775017268287843,1.4052112481439771,0.44615099640247335,-0.5825004982270031,-0.11281765313503256,-0.5825004982270031,-0.6461858517172018,-8.046132085140036,-0.13537342147687376,-0.05593518080732021,-0.6384356790343233,-0.004053939024314387,0.014731268351894169,0.14057138408624875,41
2019_02_TB_CAR,2019-09-12,2019,2,00-0031503,J.Winston,TB,CAR,0.16773193,4.696494,28,0.16773193,4.696494,8.192164,0.4642857,16.0,9.0,0.0,1.0,3.0,189.0,12.2,305.0,72.0,8.0,0.0,28.0,28.0,16.0,0.5714286,6.75,10.892858,0.16773193,0.4642857,0.035714287,0.0,0.10714286,0.051263512977149095,2.274399063159341,0.4358189717514059,0.11646841286799708,0.028466729761884524,0.11646841286799708,0.06794744366241702,6.5905056671766395,0.006513832207268588,-0.09978448218272916,0.016683930685267925,-0.0032095756156662113,0.014731268351894169,0.14015315605945558,42
2019_03_NYG_TB,2019-09-22,2019,3,00-0031503,J.Winston,TB,NYG,0.23027371,9.441222,41,0.23027371,9.441222,6.6774015,0.46341464,23.0,13.0,1.0,3.0,4.0,355.0,12.756757,472.0,95.0,10.0,0.0,41.0,41.0,23.0,0.5609756,8.658537,11.512196,0.23027371,0.46341464,0.07317073,0.024390243,0.09756097,0.025420048953675438,0.754125931042537,0.45461566917866814,0.20485365974745828,0.00879897005587471,0.20485365974745828,0.16178075565326802,5.729281793090516,0.002691264780262659,-0.0684929530478657,0.13636070669959258,0.0024419062560959563,0.014731268351894169,0.13976709590561695,43
