season,week,receiver_player_id,receiver_player_name,team,opponent,targets,receptions,yards,touchdowns,first_downs,total_yac_epa,raw_composite,smoothed_composite,composite_uncertainty,career_game_number
2023,17,00-0031588,S.Diggs,BUF,NE,7.0,4.0,26.0,0.0,1.0,-8.252696990966797,-0.11543289244647396,0.24039175487859396,0.3117741436925411,71
2023,18,00-0031588,S.Diggs,BUF,MIA,8.0,7.0,87.0,0.0,3.0,-0.2556605339050293,0.9254554294688307,0.46874631307537146,0.3051517726265364,72
2023,19,00-0031588,S.Diggs,BUF,PIT,9.0,7.0,52.0,0.0,4.0,-1.6610491275787354,1.0711744909678484,0.6695557057062158,0.256988945718988,73
2023,20,00-0031588,S.Diggs,BUF,KC,8.0,3.0,21.0,0.0,2.0,-4.672686576843262,0.1715995798159587,0.5035703304094531,0.17249426485573927,74
2024,1,00-0031588,S.Diggs,HOU,IND,6.0,6.0,33.0,2.0,3.0,5.418929100036621,0.9397315152234155,0.6489573920141132,0.1515939994466147,75
2024,2,00-0031588,S.Diggs,HOU,CHI,6.0,4.0,37.0,0.0,1.0,-5.875974655151367,-0.09376272843955594,0.40138401852955,0.14588942520162582,76
2024,3,00-0031588,S.Diggs,HOU,MIN,12.0,10.0,94.0,0.0,6.0,0.8909937143325806,2.0027640053296287,0.9351773474629194,0.1873368068055175,77
2024,4,00-0031588,S.Diggs,HOU,JAX,9.0,5.0,69.0,0.0,4.0,-3.457155704498291,0.7795614047241675,0.8833053665500016,0.21771887173480647,78
2024,5,00-0031588,S.Diggs,HOU,BUF,8.0,6.0,82.0,0.0,5.0,-2.658700942993164,0.9909136391595637,0.9191747907531893,0.24249507642299384,79
2024,6,00-0031588,S.Diggs,HOU,NE,7.0,6.0,77.0,1.0,5.0,-4.306121826171875,0.8387690721749014,0.8923728845604266,0.24739346789165795,80
2024,7,00-0031588,S.Diggs,HOU,GB,7.0,5.0,23.0,0.0,3.0,-3.9788310527801514,0.4623854502167985,0.7490437397792168,0.20017154864149786,81
2024,8,00-0031588,S.Diggs,HOU,IND,9.0,5.0,81.0,0.0,4.0,-7.317906379699707,0.5947582843357316,0.6976152546313883,0.18216111406305074,82
2020,1,00-0031941,J.Crowder,NYJ,BUF,13.0,7.0,115.0,1.0,4.0,-3.064561605453491,1.1520133306152356,1.1520133306152356,1.0,0
2020,4,00-0031941,J.Crowder,NYJ,DEN,10.0,7.0,104.0,0.0,6.0,-6.001736640930176,1.0626901297369575,1.0984194100882687,0.7071067811865475,1
2020,5,00-0031941,J.Crowder,NYJ,ARI,10.0,8.0,116.0,1.0,4.0,3.045804977416992,1.3367425985893013,1.2113093414834946,0.5773502691896258,2
2020,6,00-0031941,J.Crowder,NYJ,MIA,13.0,7.0,48.0,0.0,2.0,-5.515586853027344,0.7605554651626412,1.0240731159348324,0.5,3
2020,9,00-0031941,J.Crowder,NYJ,NE,2.0,2.0,26.0,1.0,1.0,0.3709139823913574,-0.35338526965226125,0.49528577360045056,0.4472135954999579,4
2020,11,00-0031941,J.Crowder,NYJ,LAC,4.0,1.0,16.0,1.0,1.0,-9.459875106811523,-0.7935462270798667,0.024329117712755775,0.4732513402796148,5
2020,12,00-0031941,J.Crowder,NYJ,MIA,5.0,3.0,31.0,0.0,1.0,-8.614204406738281,-0.48661916781154135,-0.1565748648745257,0.5717372029375526,6
2020,13,00-0031941,J.Crowder,NYJ,LV,7.0,5.0,47.0,2.0,5.0,2.3508307933807373,0.9326858860133389,0.2212543598981562,0.5549483458203454,7
2020,14,00-0031941,J.Crowder,NYJ,SEA,4.0,2.0,7.0,0.0,0.0,-4.0468034744262695,-0.564121126232379,-0.04752914458791341,0.5666083608585633,8
2020,15,00-0031941,J.Crowder,NYJ,LA,8.0,6.0,66.0,0.0,3.0,2.0853793621063232,0.8175867607006704,0.24593188710179262,0.5432458379690398,9
2020,16,00-0031941,J.Crowder,NYJ,CLE,9.0,7.0,92.0,1.0,3.0,2.498579978942871,1.0062906469151096,0.502349253324424,0.49705920966598044,10
2020,17,00-0031941,J.Crowder,NYJ,NE,4.0,4.0,31.0,0.0,2.0,3.3175301551818848,0.2640000174499088,0.4222824050799868,0.44400784150692574,11
2021,4,00-0031941,J.Crowder,NYJ,TEN,9.0,7.0,61.0,1.0,4.0,0.8546686172485352,1.153181539192519,0.6671737581472292,0.3577091798244261,12
2021,5,00-0031941,J.Crowder,NYJ,ATL,7.0,4.0,24.0,0.0,2.0,-1.815977931022644,0.29328522468324436,0.5421158627487624,0.2791120715861652,13
2021,7,00-0031941,J.Crowder,NYJ,NE,6.0,4.0,34.0,0.0,1.0,0.8384569883346558,0.20887990512367882,0.4307829639129739,0.27459219382555283,14
2021,8,00-0031941,J.Crowder,NYJ,CIN,9.0,8.0,84.0,0.0,2.0,-10.429269790649414,0.40953778324922757,0.42369043908979154,0.26114611939403853,15
2021,9,00-0031941,J.Crowder,NYJ,IND,7.0,5.0,56.0,0.0,3.0,4.949164867401123,0.8693194115500118,0.5723843481648643,0.24253562503633297,16
2021,10,00-0031941,J.Crowder,NYJ,BUF,5.0,3.0,20.0,0.0,1.0,-5.916011333465576,-0.2953653196890038,0.2829386084641112,0.23570226039551587,17
2021,11,00-0031941,J.Crowder,NYJ,MIA,7.0,6.0,44.0,1.0,3.0,-1.507216453552246,0.6502265026130224,0.4054231584355909,0.22941573387056174,18
2021,12,00-0031941,J.Crowder,NYJ,HOU,1.0,1.0,5.0,0.0,0.0,0.018380828201770782,-0.6325291061437766,0.05933499161187944,0.22360679774997896,19
2021,13,00-0031941,J.Crowder,NYJ,PHI,7.0,4.0,62.0,0.0,4.0,-1.6849048137664795,0.5862864557584792,0.23502070214626522,0.2182178902359924,20
2021,14,00-0031941,J.Crowder,NYJ,NO,6.0,3.0,19.0,0.0,1.0,-3.2417235374450684,-0.09150875227518965,0.12616300105886502,0.21320071635561041,21
2021,15,00-0031941,J.Crowder,NYJ,MIA,8.0,5.0,62.0,0.0,2.0,1.926039457321167,0.6490083080056204,0.3004603007650727,0.20851441405707477,22
2021,18,00-0031941,J.Crowder,NYJ,BUF,1.0,1.0,16.0,0.0,1.0,0.0,-0.4901658492803932,0.03690259458087713,0.20412414523193154,23
2022,1,00-0031941,J.Crowder,BUF,LA,4.0,3.0,28.0,0.0,3.0,-0.6190273761749268,0.19124904819266192,0.08835345001483684,0.2,24
2022,2,00-0031941,J.Crowder,BUF,TEN,2.0,1.0,16.0,0.0,1.0,2.5359137058258057,-0.27581230740913354,-0.03303834070864628,0.19611613513818404,25
2022,3,00-0031941,J.Crowder,BUF,MIA,3.0,1.0,9.0,0.0,0.0,-3.156440496444702,-0.6268504961253727,-0.2309792097940628,0.19245008972987526,26
2022,4,00-0031941,J.Crowder,BUF,BAL,4.0,1.0,7.0,0.0,0.0,-4.41939640045166,-0.6174840533924422,-0.35981566942255094,0.23165557784985025,27
2023,5,00-0031941,J.Crowder,WAS,CHI,2.0,2.0,21.0,0.0,2.0,-0.4330744743347168,-0.1577986284733495,-0.29247612899966113,0.2218804705469202,28
2023,8,00-0031941,J.Crowder,WAS,PHI,7.0,7.0,95.0,1.0,5.0,3.360008478164673,1.3103232815461259,0.24179312744722287,0.2350531364412384,29
2023,9,00-0031941,J.Crowder,WAS,NE,6.0,4.0,23.0,0.0,0.0,-5.682202339172363,-0.20481265594678758,0.09292401540483979,0.22405968000007612,30
2023,10,00-0031941,J.Crowder,WAS,SEA,1.0,0.0,0.0,0.0,0.0,-1.4931588172912598,-0.7634889886290656,-0.1925476476117317,0.22630621999304673,31
2023,11,00-0031941,J.Crowder,WAS,NYG,2.0,2.0,12.0,0.0,1.0,1.0265909433364868,-0.2284516543387129,-0.20451566834720417,0.19770675266329463,32
2023,16,00-0031941,J.Crowder,WAS,NYJ,1.0,0.0,0.0,0.0,0.0,-0.9041275978088379,-0.7350060834260084,-0.3813459888671867,0.21264858593726238,33
2023,18,00-0031941,J.Crowder,WAS,DAL,1.0,1.0,8.0,0.0,0.0,1.3175421953201294,-0.5278180045246336,-0.4301700276168051,0.21742231710664864,34
2024,1,00-0031941,J.Crowder,WAS,TB,1.0,1.0,5.0,0.0,0.0,1.1422243118286133,-0.5722560786262667,-0.4775320663042418,0.22937016362320767,35
2024,15,00-0031941,J.Crowder,WAS,NO,3.0,3.0,27.0,0.0,1.0,0.0,-0.13314760011666296,-0.362737209203188,0.23359507064760965,36
2024,16,00-0031941,J.Crowder,WAS,PHI,4.0,2.0,15.0,2.0,2.0,-4.058473587036133,-0.20928686447077552,-0.3115870838841065,0.23125559641752513,37
2024,17,00-0031941,J.Crowder,WAS,ATL,5.0,3.0,25.0,0.0,1.0,-5.662288188934326,-0.2576107230840771,-0.29359496117668005,0.23128847156871463,38
2024,20,00-0031941,J.Crowder,WAS,DET,2.0,2.0,25.0,0.0,1.0,2.87959623336792,-0.16938609984921651,-0.2521920036564695,0.16091498628517822,39
2024,21,00-0031941,J.Crowder,WAS,PHI,3.0,1.0,4.0,0.0,0.0,-1.383874773979187,-0.5465987765403962,-0.350327600534552,0.15617376188860607,40
2020,1,00-0032054,B.Perriman,NYJ,BUF,5.0,3.0,17.0,0.0,1.0,-4.755247592926025,-0.295769804978713,-0.295769804978713,1.0,0
2020,2,00-0032054,B.Perriman,NYJ,SF,2.0,2.0,12.0,0.0,1.0,0.8705870509147644,-0.3286733354810653,-0.3155119232801244,0.7071067811865475,1
2020,6,00-0032054,B.Perriman,NYJ,MIA,8.0,4.0,62.0,0.0,3.0,-16.259078979492188,-0.2833302357152839,-0.3002679660125684,0.5773502691896258,2
2020,7,00-0032054,B.Perriman,NYJ,BUF,2.0,2.0,27.0,0.0,1.0,0.902728796005249,-0.3270837267171377,-0.3114068204590818,0.5,3
2020,9,00-0032054,B.Perriman,NYJ,NE,7.0,5.0,101.0,2.0,5.0,0.2407219409942627,0.8283279080892403,0.1261216772300844,0.4472135954999579,4
2020,11,00-0032054,B.Perriman,NYJ,LAC,4.0,2.0,54.0,1.0,1.0,-4.9690656661987305,-0.4746129870611575,-0.09339489934551222,0.4082482904638631,5
2020,12,00-0032054,B.Perriman,NYJ,MIA,8.0,4.0,79.0,0.0,3.0,-9.643603324890137,0.04384609053896338,-0.04480399034804612,0.3779644730092272,6
2020,13,00-0032054,B.Perriman,NYJ,LV,4.0,1.0,22.0,0.0,1.0,-9.218379020690918,-0.7816027469150272,-0.30037558124606156,0.35355339059327373,7
2020,14,00-0032054,B.Perriman,NYJ,SEA,7.0,3.0,26.0,0.0,1.0,-9.575127601623535,-0.39127536749647374,-0.3314847303561213,0.3333333333333333,8
2020,15,00-0032054,B.Perriman,NYJ,LA,1.0,1.0,21.0,0.0,1.0,0.3758704364299774,-0.5214086936612352,-0.39590994999825074,0.31622776601683794,9
2020,16,00-0032054,B.Perriman,NYJ,CLE,6.0,0.0,0.0,0.0,0.0,-13.794967651367188,-1.0970306125464533,-0.6323503294567788,0.30151134457776363,10
2020,17,00-0032054,B.Perriman,NYJ,NE,6.0,3.0,84.0,0.0,2.0,-12.490681648254395,-0.47178158862313657,-0.578411692070519,0.2886751345948129,11
2021,11,00-0032054,B.Perriman,TB,NYG,4.0,2.0,19.0,0.0,1.0,-8.370168685913086,-0.5875933504125858,-0.5814880518989105,0.2773500981126146,12
2021,13,00-0032054,B.Perriman,TB,ATL,3.0,1.0,5.0,0.0,0.0,-3.460691213607788,-0.6600433525624867,-0.6077631571618723,0.2672612419124244,13
2021,14,00-0032054,B.Perriman,TB,BUF,2.0,1.0,58.0,1.0,1.0,3.3180079460144043,-0.25457210263629104,-0.489763334383317,0.2581988897471611,14
2021,17,00-0032054,B.Perriman,TB,NYJ,3.0,2.0,41.0,0.0,1.0,-0.1009824275970459,-0.2519064571039433,-0.41035681705737204,0.25,15
2021,18,00-0032054,B.Perriman,TB,CAR,6.0,5.0,44.0,0.0,2.0,1.6342792510986328,0.4906101219732425,-0.10972937945551446,0.24253562503633297,16
2021,19,00-0032054,B.Perriman,TB,PHI,3.0,1.0,5.0,0.0,0.0,-3.361427068710327,-0.6551493563783033,-0.29165913928870413,0.23570226039551587,17
2022,1,00-0032054,B.Perriman,TB,DAL,3.0,0.0,0.0,0.0,0.0,-11.37972640991211,-1.1315008484539215,-0.5717327149036792,0.22941573387056174,18
2022,2,00-0032054,B.Perriman,TB,NO,5.0,3.0,45.0,1.0,2.0,-0.506035327911377,0.12713425352849506,-0.33870698124303344,0.22360679774997896,19
2022,3,00-0032054,B.Perriman,TB,GB,4.0,3.0,44.0,0.0,1.0,-6.94350528717041,-0.40430406503236127,-0.36057706047922194,0.2182178902359924,20
2022,6,00-0032054,B.Perriman,TB,PIT,1.0,0.0,0.0,0.0,0.0,-1.9949432611465454,-0.811240922892549,-0.5108184287882604,0.21320071635561041,21
2022,8,00-0032054,B.Perriman,TB,BAL,1.0,1.0,11.0,0.0,1.0,1.2889580726623535,-0.4092286010788859,-0.47695213523622515,0.20851441405707477,22
2022,9,00-0032054,B.Perriman,TB,LA,2.0,1.0,1.0,0.0,0.0,-0.3939988315105438,-0.5621063646925664,-0.5053385646328563,0.20412414523193154,23
2022,12,00-0032054,B.Perriman,TB,CLE,1.0,0.0,0.0,0.0,0.0,-1.4282948970794678,-0.7832348979569608,-0.5979743443148994,0.2,24
2022,18,00-0032054,B.Perriman,TB,ATL,2.0,1.0,9.0,0.0,1.0,-2.5261337757110596,-0.5259989081001237,-0.5739818988087082,0.19611613513818404,25
2020,1,00-0033466,I.McKenzie,BUF,NYJ,3.0,3.0,17.0,0.0,2.0,5.0961456298828125,0.18369503920444014,0.18369503920444014,1.0,0
2020,2,00-0033466,I.McKenzie,BUF,MIA,2.0,2.0,47.0,0.0,1.0,2.387357473373413,-0.25365962512965523,-0.07871775939601706,0.7071067811865475,1
2020,3,00-0033466,I.McKenzie,BUF,LA,2.0,1.0,6.0,0.0,0.0,-0.016824066638946533,-0.6045158940538184,-0.3277800337076071,0.5773502691896258,2
2020,4,00-0033466,I.McKenzie,BUF,LV,1.0,1.0,18.0,0.0,1.0,4.327995300292969,-0.3259515925596301,-0.3270205273846013,0.5,3
2020,5,00-0033466,I.McKenzie,BUF,TEN,4.0,4.0,7.0,1.0,2.0,1.9048819541931152,0.19413579712469928,-0.12695577721752385,0.4472135954999579,4
2020,6,00-0033466,I.McKenzie,BUF,KC,1.0,1.0,4.0,0.0,0.0,1.0366348028182983,-0.6238495231331367,-0.30852747685285303,0.4082482904638631,5
2020,7,00-0033466,I.McKenzie,BUF,NYJ,2.0,2.0,14.0,0.0,1.0,1.7578357458114624,-0.28479338132111925,-0.30012429295647913,0.3779644730092272,6
2020,9,00-0033466,I.McKenzie,BUF,SEA,1.0,1.0,25.0,1.0,1.0,0.8290778398513794,-0.49899477499168476,-0.36910601289478123,0.35355339059327373,7
2020,10,00-0033466,I.McKenzie,BUF,ARI,1.0,1.0,2.0,0.0,0.0,0.0,-0.6751175474085264,-0.4738340749648184,0.3333333333333333,8
2020,13,00-0033466,I.McKenzie,BUF,SF,2.0,2.0,31.0,1.0,2.0,3.009233236312866,-0.08778428129629504,-0.34287986404232734,0.31622776601683794,9
2020,14,00-0033466,I.McKenzie,BUF,PIT,1.0,1.0,12.0,0.0,1.0,2.879301071166992,-0.3975985126751085,-0.36133274774307433,0.30151134457776363,10
2020,15,00-0033466,I.McKenzie,BUF,DEN,1.0,1.0,8.0,0.0,0.0,0.7161158919334412,-0.6397011723921542,-0.45484293807636766,0.2886751345948129,11
2020,16,00-0033466,I.McKenzie,BUF,NE,4.0,4.0,26.0,0.0,1.0,3.301098346710205,0.12806763450369363,-0.2595358810914652,0.2773500981126146,12
2020,17,00-0033466,I.McKenzie,BUF,MIA,9.0,6.0,65.0,2.0,5.0,-3.189505100250244,0.8983841524533779,0.12776415481292225,0.2672612419124244,13
2020,19,00-0033466,I.McKenzie,BUF,BAL,2.0,2.0,8.0,0.0,1.0,2.1335220336914062,-0.2662133629051873,-0.0038622742083850073,0.2581988897471611,14
2020,20,00-0033466,I.McKenzie,BUF,KC,1.0,1.0,6.0,1.0,1.0,0.0,-0.5399978193657781,-0.18284661530688504,0.25,15
2021,2,00-0033466,I.McKenzie,BUF,MIA,2.0,1.0,1.0,0.0,0.0,-1.1015846729278564,-0.6157396935143931,-0.32729091311555475,0.24253562503633297,16
2021,6,00-0033466,I.McKenzie,BUF,TEN,1.0,1.0,3.0,0.0,0.0,0.23913943767547607,-0.621645097688297,-0.4254754101472693,0.23570226039551587,17
2021,9,00-0033466,I.McKenzie,BUF,JAX,2.0,2.0,10.0,0.0,1.0,0.2307339459657669,-0.30755872627113046,-0.3861521103903695,0.22941573387056174,18
2021,10,00-0033466,I.McKenzie,BUF,NYJ,3.0,1.0,12.0,0.0,1.0,-1.2277815341949463,-0.4066852630217534,-0.3929985535224985,0.22360679774997896,19
2021,14,00-0033466,I.McKenzie,BUF,TB,1.0,1.0,5.0,0.0,1.0,1.3644582033157349,-0.4228942957158841,-0.4029657992112524,0.2182178902359924,20
2021,15,00-0033466,I.McKenzie,BUF,CAR,2.0,1.0,7.0,0.0,1.0,0.7060586214065552,-0.3833484099435814,-0.396425795336873,0.21320071635561041,21
2021,16,00-0033466,I.McKenzie,BUF,NE,12.0,11.0,125.0,1.0,8.0,6.243452548980713,2.6048597930001436,0.6040918850246934,0.3344823611387412,22
2021,17,00-0033466,I.McKenzie,BUF,ATL,2.0,1.0,6.0,0.0,0.0,0.4270370602607727,-0.5403744250479934,0.22258045200353432,0.34530129471332766,23
2021,18,00-0033466,I.McKenzie,BUF,NYJ,1.0,1.0,9.0,0.0,1.0,0.5002535581588745,-0.46550196880993094,-0.006789438470058988,0.34514683037379845,24
2021,19,00-0033466,I.McKenzie,BUF,NE,3.0,3.0,45.0,0.0,2.0,2.9979500770568848,0.14337344827823265,0.04326617865201056,0.35151777530643175,25
2021,20,00-0033466,I.McKenzie,BUF,KC,1.0,1.0,3.0,0.0,0.0,0.9281765222549438,-0.5876736685667743,-0.16705080553208976,0.34598543084469585,26
2022,1,00-0033466,I.McKenzie,BUF,LA,3.0,2.0,19.0,1.0,2.0,-4.472407341003418,-0.31069594849205434,-0.21493308170097628,0.33219168529694004,27
2022,2,00-0033466,I.McKenzie,BUF,TEN,3.0,2.0,37.0,0.0,1.0,1.830798625946045,-0.14065241890184157,-0.19017266707605773,0.31961537790582845,28
2022,3,00-0033466,I.McKenzie,BUF,MIA,9.0,7.0,76.0,1.0,4.0,6.184314727783203,1.4208081950697569,0.3468237541265922,0.3272555696909283,29
2022,4,00-0033466,I.McKenzie,BUF,BAL,6.0,4.0,21.0,1.0,2.0,3.6683757305145264,0.5034598090861659,0.39903595397417346,0.3201232722018634,30
2022,6,00-0033466,I.McKenzie,BUF,KC,5.0,2.0,9.0,0.0,0.0,-7.718108177185059,-0.610510070591469,0.06251983246848837,0.27673055717037276,31
2022,8,00-0033466,I.McKenzie,BUF,GB,1.0,1.0,8.0,0.0,1.0,0.18871501088142395,-0.4636070067664686,-0.11285605160298764,0.22192710674951993,32
2022,9,00-0033466,I.McKenzie,BUF,NYJ,3.0,2.0,12.0,0.0,1.0,1.7602734565734863,-0.1441380543987097,-0.12328339660987678,0.21690055594985375,33
2022,10,00-0033466,I.McKenzie,BUF,MIN,4.0,4.0,37.0,0.0,3.0,1.33217453956604,0.38590796319018045,0.046447173221227656,0.21726870747179633,34
2022,11,00-0033466,I.McKenzie,BUF,CLE,1.0,0.0,0.0,0.0,0.0,0.12024359405040741,-0.7066999419835105,-0.20460198012094513,0.22685015240430953,35
2022,12,00-0033466,I.McKenzie,BUF,DET,10.0,6.0,96.0,1.0,4.0,-5.435912132263184,0.8200542230786709,0.136950191863317,0.2246892699489195,36
2022,13,00-0033466,I.McKenzie,BUF,NE,5.0,5.0,44.0,0.0,4.0,3.9950666427612305,0.8290142958062037,0.3676382734524837,0.23390103520787192,37
2022,14,00-0033466,I.McKenzie,BUF,NYJ,5.0,3.0,21.0,0.0,2.0,-1.4681764841079712,0.07958139549393495,0.27161930110736104,0.22145736430202587,38
2022,15,00-0033466,I.McKenzie,BUF,MIA,5.0,2.0,24.0,0.0,2.0,-9.960806846618652,-0.43838103507309484,0.03495250097693504,0.20732221514063734,39
2022,16,00-0033466,I.McKenzie,BUF,CHI,2.0,0.0,0.0,0.0,0.0,-11.885558128356934,-1.2282878387458322,-0.38612763765167435,0.22435095134904026,40
2022,18,00-0033466,I.McKenzie,BUF,NE,3.0,2.0,19.0,0.0,1.0,-0.021728813648223877,-0.23221172262021753,-0.33482233057899535,0.2478396461954258,41
2022,20,00-0033466,I.McKenzie,BUF,CIN,2.0,2.0,10.0,0.0,0.0,2.1542253494262695,-0.3379402252743011,-0.33586162883861337,0.26548725121237327,42
2023,2,00-0033466,I.McKenzie,IND,HOU,1.0,1.0,7.0,0.0,0.0,1.7252577543258667,-0.5081027106100324,-0.3932753237880719,0.28636931508142544,43
2023,3,00-0033466,I.McKenzie,IND,BAL,1.0,1.0,3.0,0.0,0.0,0.4738423526287079,-0.5686155409613778,-0.45172206354191163,0.3047272720496931,44
2023,4,00-0033466,I.McKenzie,IND,LA,3.0,1.0,6.0,0.0,1.0,0.27258729934692383,-0.29222853553097705,-0.3985575537828252,0.31600078261698794,45
2023,6,00-0033466,I.McKenzie,IND,JAX,2.0,2.0,23.0,0.0,1.0,3.560750722885132,-0.10591106500677809,-0.30100872367447296,0.30201845314576026,46
2023,9,00-0033466,I.McKenzie,IND,CAR,3.0,2.0,12.0,0.0,1.0,-1.4496115446090698,-0.27574823714776775,-0.292588561469192,0.229328318486451,47
2023,10,00-0033466,I.McKenzie,IND,NE,4.0,4.0,31.0,0.0,2.0,3.9192771911621094,0.3970606662126476,-0.06270548503444721,0.15609650468062336,48
2020,1,00-0036196,G.Davis,BUF,NYJ,2.0,2.0,16.0,0.0,0.0,1.2847542762756348,-0.44330992393970525,-0.44330992393970525,1.0,0
2020,2,00-0036196,G.Davis,BUF,MIA,1.0,1.0,6.0,1.0,1.0,0.0,-0.5399978193657781,-0.501322661195349,0.7071067811865475,1
2020,3,00-0036196,G.Davis,BUF,LA,4.0,4.0,81.0,0.0,3.0,2.290311813354492,0.34831742365110197,-0.09886156837334592,0.5773502691896258,2
2020,4,00-0036196,G.Davis,BUF,LV,1.0,1.0,26.0,1.0,1.0,0.0,-0.5399978193657781,-0.28210278032404845,0.5,3
2020,5,00-0036196,G.Davis,BUF,TEN,9.0,5.0,58.0,0.0,3.0,-14.784600257873535,-0.04213956100890409,-0.18998419850164708,0.4472135954999579,4
2020,6,00-0036196,G.Davis,BUF,KC,1.0,1.0,7.0,0.0,0.0,0.6168124675750732,-0.6446123429961055,-0.3561114753620281,0.4082482904638631,5
2020,7,00-0036196,G.Davis,BUF,NYJ,3.0,1.0,11.0,0.0,1.0,-6.041024684906006,-0.6958965644521867,-0.4764142096732111,0.3779644730092272,6
2020,8,00-0036196,G.Davis,BUF,NE,2.0,0.0,0.0,0.0,0.0,-8.850813865661621,-1.1382463562398621,-0.7059823150723017,0.35355339059327373,7
2020,9,00-0036196,G.Davis,BUF,SEA,5.0,4.0,70.0,1.0,4.0,2.258323907852173,0.5532888591111442,-0.27501480300628606,0.3333333333333333,8
2020,10,00-0036196,G.Davis,BUF,ARI,3.0,0.0,0.0,0.0,0.0,-8.024127960205078,-1.0259279000068848,-0.5297364314123659,0.31622776601683794,9
2020,12,00-0036196,G.Davis,BUF,LAC,4.0,3.0,79.0,1.0,3.0,0.6354255676269531,0.1696381851411595,-0.2938848746766386,0.30151134457776363,10
2020,13,00-0036196,G.Davis,BUF,SF,4.0,3.0,68.0,1.0,3.0,-0.10805356502532959,0.13286852805706878,-0.15052884582632609,0.2886751345948129,11
